"subst_id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","subst_name","ref","operator","dbahn","status","otg_id"
"618","11.6861898738008","48.2332687558571","0101000020E610000045A47547545F2740E3CA26C0DB1D4840","0103000020E61000000100000006000000472BB4D2185F2740D1118EECE11D48408C85D380885F2740C8D4A587E31D4840008688DF8E5F27408611F33DD71D4840E26596BE8F5F2740B491CB93D51D48400066730D205F27408CEEB2F8D31D4840472BB4D2185F2740D1118EECE11D4840","110000","substation","NA","w43661901","http://www.osm.org/way/43661901","NA","Umspannwerk Ismaning","NA","E.ON Netz GmbH","no","1","25097"
"3570","9.06393603550177","48.8333166847422","0101000020E61000002E085B39BC202240E816021FAA6A4840","0103000020E610000001000000060000001F3215E27A202240586267E0B26A4840D55588AEC02022401BE3E57DB86A4840B288FDDFFF2022400CA1AC61A26A4840F6B2030AC6202240CBB25A6D9C6A48401CACE630A8202240B1BA5E5A9F6A48401F3215E27A202240586267E0B26A4840","110000","station","NA","w43667465","http://www.osm.org/way/43667465","NA","Umspannwerk Ditzingen","NA","NA","no","2","25098"
"1537","9.15101173628791","48.8909497792317","0101000020E610000065560969514D2240DC1672A40A724840","0103000020E6100000010000000800000064AD8508E84C2240206DCF041672484060475FBB8A4D2240B8328D131F72484010C574289C4D224029AF186B1E724840CF209DAFA84D224052BF22E91C72484093B9684DAE4D2240592AC0841A7248405620C106B64D224018C8F8A5FA714840FCE37F7EEA4C2240B379347BF971484064AD8508E84C2240206DCF0416724840","110000","substation","transmission","w43667469","http://www.osm.org/way/43667469","NA","Umspannwerk Ludwigsburg West","NA","NA","no","1","25099"
"1538","9.18549874802584","48.8781730437386","0101000020E61000009A7020B1F95E2240098B6BF967704840","0103000020E6100000010000000C00000073E306ECBE5E2240871B46EC627048401D0E4D96C65E22402F0E239169704840F1F30D91D85E22407EF51A4271704840ED73EDFDE85E2240B7CBE20970704840D51BAE92EE5E2240727353A06F7048403C97066EFA5E2240E3E050F2707048406204BA33205F224062DD798F6F704840A9F03DAB1B5F224091C566156C70484087614F6B185F22400DC49A5C697048409C28573D315F22404ADB1E7A6870484061B60C852E5F2240C10A33395F70484073E306ECBE5E2240871B46EC62704840","110000","substation","distribution","w43667471","http://www.osm.org/way/43667471","50","Kornwestheim Nord","NA","NA","no","1","25100"
"986","8.65329073138247","48.9556479692552","0101000020E6100000A3226C1F7C4E2140523833AC527A4840","0103000020E61000000100000005000000A7363BD3104E21406B7B98584F7A48400E9659E4284E214073161B745E7A4840B28CD249DE4E214079EBBB9F587A48402DE671F7CA4E214009ABD52C457A4840A7363BD3104E21406B7B98584F7A4840","110000","station","NA","w43688799","http://www.osm.org/way/43688799","50","110kV-Umspannwerk Stein","NA","NA","no","1","25101"
"987","8.67789552369456","49.0289582083821","0101000020E6100000EEBE401F155B2140DAF90EE7B4834840","0103000020E6100000010000000800000022ED5960C95A2140498E1A8FB8834840C12268CC005B214052D47DD2C58348407BB0CF7F255B2140463D63FAC7834840C48B3CF12E5B2140465EFD98C8834840258767CB515B2140B3E002A1B6834840E36D9FF1695B214079C71C2DAA834840D2F57E6CE65A2140C43D12FAA383484022ED5960C95A2140498E1A8FB8834840","110000","substation","converter","w43688800","http://www.osm.org/way/43688800","50","110kV-Umspannwerk Rinklingen","NA","NA","no","1","25102"
"1539","9.04543541938892","48.9029609595908","0101000020E6100000FFB5B04F43172240EE80873994734840","0103000020E610000001000000290000001BD1EEAFFF14224022C79A2088734840CD8F5BF1981522407B3D0124C47348408DC80E6024162240AFE561DEBA73484011E82DADAD162240A94BD38CBC73484029C321A775172240D8F04419AF7348406960B163E21722403B9F3DC8B67348401EF40C59F7172240780DF62FBF7348403A48E697211922404C754D1BAA734840477FA2DA2319224042AE7DD6997348407138C3CAD91922409369BA108D734840D85A727DDE192240EB7B0DED7273484030B0328AD31922400C74124B727348401053B72ECE19224051944FFC71734840AEC654BBC91922403896ECBA71734840521EDFC7BD1922409F04940A717348405CBB8D9F37192240DE9FBE217A734840DABB9092161922401E5968926D734840299BB1C4C817224025B48AD3847348408B434E02C1172240C7E6D296817348403910170482172240D753DAF18573484009A322187D1722404CB5084986734840E172D1427117224065E3901A8773484020E535D766172240B8F9ADE582734840A3C30ABE611722403D4EE837837348401712605D60172240794271948273484034D99BE75E1722403BBA9CE281734840CEC1028B62172240EDB4B8A181734840808DC5A6651722402E851B0E817348400702DA5E6717224039C0937180734840BFE3EF7067172240C8417EA57F734840FEF7AF122A17224078F1432C677348404AADF993E11622402E93E17F6673484032532C13C71522402F93441F7A734840232D87D6B6152240F89C2DEA73734840F54AAFF7B6152240FB24D902737348405909854FB91522406744C75F627348409A33719D8C1522402ED52F34627348408CFCB45A8A1522404BE53A3A7273484055E33A157B15224068E7FEA7757348402D55454D3C1522404C429DC1837348401BD1EEAFFF14224022C79A2088734840","380000;220000;110000","substation","transmission","w43688805","http://www.osm.org/way/43688805","50","380kV-Umspannwerk Pulverdingen","NA","EnBW Transportnetze AG","no","1","25105"
"3089","10.7919363245326","52.4402065361733","0101000020E61000007DC38CAD78952540C32C12B058384A40","0103000020E6100000010000000600000054BA09A154952540848D4F0D5F384A40278F8C4B889525407CE0585A60384A40F0FA1387A19525407E2FC8CC52384A4057A9F29A629525404D9A046651384A401D42CBA6619525401334BE8352384A4054BA09A154952540848D4F0D5F384A40","110000","substation","transmission","w43699312","http://www.osm.org/way/43699312","50","NA","NA","EON_Netz","no","1","25106"
"1784","8.69553460521201","53.1697914213604","0101000020E6100000633E9D1C1D6421402BF1ACB9BB954A40","0103000020E61000000100000008000000D669D5E1E2632140FFF50778BE954A4029FCDD02FF6321403E226030C3954A407351369F2864214082BDC021BE954A40A4432C0C56642140365814FABA954A40F393B02840642140D1243EB5B5954A4047B7F0E23D642140CF88D33AB5954A4073B5F51D38642140B6B9A815B4954A40D669D5E1E2632140FFF50778BE954A40","110000","substation","distribution","w43709261","http://www.osm.org/way/43709261","50","UW Lesum","NA","wesernetz","no","1","27949"
"3203","11.1686313542444","53.864916135205","0101000020E61000008F1E4FD9565626407F3E6992B5EE4A40","0103000020E610000001000000110000000A924A5A14562640F0FA0180B6EE4A40F112AE6024562640024AF59FB7EE4A40E329925E1A562640B60EBE1FC6EE4A40295E8E1C38562640A8435BDFC4EE4A409F1BC6FE47562640F57ED17FC4EE4A40F2EA3D7E775626400B0D73DFC2EE4A400900F3FE81562640C907B27FBDEE4A40703EDC7B7A5626400CAF2640BDEE4A4016B7B5F880562640AA3E6E7FB9EE4A402C68911E89562640BA7B4DE0B9EE4A40EA59DF9AA9562640752811C0AAEE4A40E6CFC8736256264092604923A8EE4A40CD3A0D3C5B562640BD2E4CDFA7EE4A40471FAF1A5A562640F755B77FA8EE4A40F697C9BD3F562640AC36C35FA7EE4A40C3E235412C562640C0ED42BFA8EE4A400A924A5A14562640F0FA0180B6EE4A40","110000","substation","distribution","w437701072","http://www.osm.org/way/437701072","50","Grevesmühlen","NA","E.ON edis AG","no","2","27582"
"3571","8.60055981031394","48.7727897822341","0101000020E61000003F2E51937C3321406FB08CC6EA624840","0103000020E610000001000000070000008CE0EA8E2C332140C75E1C83EB62484063C09D6B5B33214013F443A6F66248408B6FC8C7B9332140113739BCEB624840D57C9BAFC733214052E3C53BE66248400A06F1AFAC332140DB5D3D33E0624840DAAF3BC46F3321406443BBF3E36248408CE0EA8E2C332140C75E1C83EB624840","110000","substation","NA","w43838029","http://www.osm.org/way/43838029","50","110 kV-Umspannwerk Calmbach","NA","NA","no","1","27754"
"988","8.64744331650088","48.874342150315","0101000020E610000026C5BCB07D4B2140008F8E71EA6F4840","0103000020E610000001000000050000000A30A4E2474B2140AD201B63F26F4840C7634F19AE4B214040F99846F36F4840C4B1D57DB34B21405FF67E7FE26F4840067E2A474D4B21405F48FE9CE16F48400A30A4E2474B2140AD201B63F26F4840","110000","station","NA","w43838031","http://www.osm.org/way/43838031","NA","110kV-Umspannwerk Pforzheim-West","NA","NA","no","2","27694"
"1431","7.09561223851466","50.5824144146245","0101000020E61000004012B62CE8611C40FBC3378E8C4A4940","0103000020E6100000010000000500000005A064F265611C4030BB2103924A49407D1DDA9D49621C406B20D06D944A4940035A60E570621C40BA192348874A4940965631677F611C40CF3F38C1844A494005A064F265611C4030BB2103924A4940","110000","substation","minor_distribution","w440387273","http://www.osm.org/way/440387273","NA","NA","NA","Westnetz","no","1","27583"
"126","13.0763563440786","52.3917164962261","0101000020E6100000D851C12D18272A40224C22C423324A40","0103000020E610000001000000080000003BCAF118EE262A401E2F9B6C1F324A40FB578D84F8262A40D7E64B802B324A40803B5D351F272A40164D88C02A324A40FC8EEEC428272A40FCA2DF6429324A40211EEA7225272A40B0D412CC24324A40F799D0624B272A4001AB6EFF23324A404C3D17D445272A4008498D691D324A403BCAF118EE262A401E2F9B6C1F324A40","110000","substation","distribution","w44050124","http://www.osm.org/way/44050124","50","Umspannwerk Nuthe","Nuthe","Energie und Wasser Potsdam GmbH","no","1","25107"
"127","12.8706524710371","52.4911688150239","0101000020E610000063922229C6BD2940D9ABA69EDE3E4A40","0103000020E61000000100000006000000490DEE9254BD2940292D88C4E03E4A40E18A4DFBC1BD29406B38DF69E73E4A40578AEF0511BE294017D69C36EC3E4A407BC52FE738BE29405F319F0ADD3E4A408D7343597DBD2940CD37A2B2D03E4A40490DEE9254BD2940292D88C4E03E4A40","110000","substation","transmission","w44051122","http://www.osm.org/way/44051122","50","Ketzin","Ket","EON_edis","no","2","25108"
"989","8.72927052448691","48.8959996157586","0101000020E6100000533739F262752140B1748B1DB0724840","0103000020E61000000100000005000000031524753E7521405F695F55B47248401246D2995D7521409FBA1C65B772484025E66F6F877521406D0260E5AB72484016B5C14A68752140191C20D6A8724840031524753E7521405F695F55B4724840","110000","substation","NA","w44138560","http://www.osm.org/way/44138560","NA","NA","NA","NA","no","2","25109"
"784","12.9024627407998","47.7475221650275","0101000020E6100000F42FAB980FCE294007EA69CEAEDF4740","0103000020E61000000100000005000000BEA60D9006CE29402CC5B2BAB1DF4740EA93EE5615CE2940DF1876F4B1DF4740EA13E89F18CE2940D7B8ECE1ABDF47405CCC0ADC09CE2940AB5729A8ABDF4740BEA60D9006CE29402CC5B2BAB1DF4740","110000","substation","NA","w44158317","http://www.osm.org/way/44158317","NA","NA","L1 186/2A; L2 186/1A","Thüga_Freilassing","no","2","25110"
"1540","8.92629394398791","50.1193668094032","0101000020E610000068D2273343DA2140B24E5F69470F4940","0103000020E6100000010000000A0000007EB541B0A8D92140186FB898470F4940FC8CB4FE29DA214020B6DB97540F4940DEE0850E75DA21404D1299145C0F4940ED11343394DA2140BDF6C3D8560F4940EE1B2AC7EBDA214077D65E32480F49402436B760B2DA21408E0A6608430F4940A9BC0F4F50DA2140A7FC5B1B390F4940A1DF50AFEBD92140721099DC330F49408B770D92B6D921405EA3B1E5430F49407EB541B0A8D92140186FB898470F4940","110000","substation","transmission","w44194787","http://www.osm.org/way/44194787","50","NA","NA","NA","no","1","25112"
"2693","12.3374229038784","51.196968342641","0101000020E61000006728E2B1C2AC2840C1FE364236994940","0103000020E6100000010000000700000019B1EFEE68AB2840CFD117EF389949400DE1BADE39AC2840CA4F263F4C994940E46457DE55AD28404091A653669949406CDE59F289AD284041172F935B994940C3D823E41CAE2840E2DFAAB73399494071B0B4AA27AC2840D38CFE810599494019B1EFEE68AB2840CFD117EF38994940","380000;110000","substation","transmission","w442199284","http://www.osm.org/way/442199284","NA","Pulgar","NA","50 Hertz Transmission;Stadtwerke Leipzig","no","1","27585"
"451","10.022960850538","48.3963054113176","0101000020E61000003A4C4C86C10B24401A6BBE22BA324840","0103000020E6100000010000000A00000023126C1F750B244069D0CDB3BF324840EA4B8076900B244099B5E0F7C2324840E6454B0EC10B24402FA3ADAEC4324840AC1B9378D30B2440591259CCC232484025A16334F50B2440A4A5527FB4324840B52BD850ED0B244062892687B33248408738DCFD010C2440012BD3E4AE32484053F82B74E90B2440F67C510FAC32484026E51A4F8F0B2440D7F30B68BB32484023126C1F750B244069D0CDB3BF324840","110000","substation","transmission","w44288738","http://www.osm.org/way/44288738","NA","Umspannwerk Neu-Ulm Ost","NA","LEW","no","2","25113"
"452","10.1373620240528","48.3073708698092","0101000020E6100000D009B2505446244072C9BCED57274840","0103000020E6100000010000000500000086EF81CF284624405EA97DD64F274840AB8993D32D462440C54D9E5063274840FF8F6C938D4624401801BFE35D27484015EEB91C6B4624401EA6D4604C27484086EF81CF284624405EA97DD64F274840","110000","station","NA","w44308284","http://www.osm.org/way/44308284","NA","NA","NA","NA","no","2","25114"
"3090","10.2368819456215","51.5099129591825","0101000020E61000002FEA22974879244063BFEDD344C14940","0103000020E6100000010000000C000000BE0E51EEF97824409E48FE594DC14940D571994103792440156F96BF51C14940017BB4D2057924407FF73A0A53C149402AB000723D7924401B494A504FC14940BE6BD51E7C792440272A323C50C14940CFA7A6079D7924408BD833D24FC14940EE840E3EAC79244006D402A143C14940C797612F837924404509B56F3CC1494082B7203E3A792440C1DB59B936C149405CF1C34F0D7924404AF781F336C149404B19B2E5FB782440571DC2F938C14940BE0E51EEF97824409E48FE594DC14940","110000","substation","distribution","w44360504","http://www.osm.org/way/44360504","50","Duderstadt","DUDE","EON_Netz","no","1","25115"
"1367","11.2641282572968","52.7572626748604","0101000020E61000003014A6D13B872640E180BBFBED604A40","0103000020E6100000010000000600000062AA87C41C872640CE4DB452EA604A4088285FFE2D8726403BD386A5F1604A404D68740533872640BD3927CAF3604A40F50CA6DA5A872640F9539DA4F1604A40E83FC4A244872640D0F8122EE8604A4062AA87C41C872640CE4DB452EA604A40","110000","substation","NA","w443626375","http://www.osm.org/way/443626375","NA","NA","NA","NA","no","2","27586"
"619","10.7331504255769","48.1918415428101","0101000020E610000089CD197E5F7725401E3180438E184840","0103000020E61000000100000008000000A5EABF23ED7625400F18A67E81184840803354934377254085D57590A8184840C65B1A39A8772540ABD829E1A218484022696F6D74772540E1AB17C789184840032C1652D7772540A664DF2D84184840AD678DDEC3772540BE6C453277184840784437E14F772540AE240D807E184840A5EABF23ED7625400F18A67E81184840","110000","substation","transmission","w44418507","http://www.osm.org/way/44418507","50","Umspannwerk Schwabmünchen","118","Lech-Elektrizitätwerke AG Augsburg","no","1","25116"
"1902","7.9868898785522","53.111969633559","0101000020E61000005A8AA44293F21F40F3235D05558E4A40","0103000020E610000001000000070000001E25600BEFF11F40B6416452578E4A40137C6EADC2F21F40D778A405608E4A404F8FF4B0E1F21F407CFEAA7B5E8E4A4074FC9A080EF31F40AECCB6465C8E4A40F3706E9A30F31F406C3AF09C528E4A405C7A5DA546F21F404738B700498E4A401E25600BEFF11F40B6416452578E4A40","110000","substation","distribution","w44422153","http://www.osm.org/way/44422153","50","Edewecht","EDEW","EON_Netz","no","1","25117"
"128","13.2464581156703","52.5389872850524","0101000020E6100000974615C22F7E2A4049210D89FD444A40","0103000020E61000000100000005000000AE1AB296107E2A40F2957CA4FF444A40C5B45B2A4A7E2A400298B1D000454A4046131DEC4E7E2A402C92926DFB444A40CE1E775B157E2A4070465D41FA444A40AE1AB296107E2A40F2957CA4FF444A40","110000","substation","NA","w44429502","http://www.osm.org/way/44429502","50","Umspannwerk Siemens","NA","Siemens","no","1","27962"
"2374","7.61026083307517","51.6156415707804","0101000020E6100000AF594037E8701E40AA47CE57CDCE4940","0103000020E610000001000000080000006B86AC49A36F1E40C12B5464DACE4940449CA0A451701E40A62CAC80E6CE4940FA6CD3652B721E40CFE9BC14C0CE49403EA3023AB1711E40CE8AEE02B7CE4940EB4D76E5A1711E4020CC9AA1B6CE4940E985DD0B90711E40A2C8D638B5CE4940162B391E83711E40D99F4533B4CE49406B86AC49A36F1E40C12B5464DACE4940","110000","substation","transmission","w44502985","http://www.osm.org/way/44502985","50","Station Weddinghofen","NA","RWE","no","1","25118"
"1785","8.76321285700273","53.0695094606223","0101000020E6100000496DE9D5C38621405B119EAFE5884A40","0103000020E6100000010000000B000000926E2AD26E86214089E0D6CFF5884A409F25E05D7486214004C5188DF6884A40477776287886214049B0A004F7884A40B4346DE4A8862140E7375CFBFC884A406F37C5F8C1862140BC641A47F5884A400C405B4A2787214027709848D4884A403E1D5FA9E7862140A063C431D0884A40774D255DB8862140D365A5B1D9884A400C7401458D862140BD9F64ABE5884A4088A65D40778621408D07E681EE884A40926E2AD26E86214089E0D6CFF5884A40","110000","substation","transmission","w44715261","http://www.osm.org/way/44715261","50","Warturm","NA","Wesernetz","no","1","25119"
"409","8.69516075788104","53.0925360747302","0101000020E61000008F1F611CEC6321405055DB38D88B4A40","0103000020E61000000100000009000000EF76E1C0F062214000FE1CFDD98B4A409EFDBF91AF632140EA6802D2FB8B4A401D1C98D29B642140524807E3E88B4A40CF0395B892642140B7A202D4DD8B4A40723FD88C9964214070B9AB83D18B4A404830BC4BAD642140A1A8D87BC68B4A401FA7B4DFA0642140E0C25E57C48B4A407B7DB5413664214060A6DE74B18B4A40EF76E1C0F062214000FE1CFDD98B4A40","380000;110000","substation","transmission","w44717036","http://www.osm.org/way/44717036","50","Niedervieland","NVLD","Wesernetz","no","2","25121"
"1787","9.42966308554002","53.7784420424403","0101000020E6100000BA62C9CCFCDB22406C0E25FDA3E34A40","0103000020E610000001000000050000002234C0A59DDB224027E586A4A8E34A40B6D848E41ADC224020B7B740B2E34A40ACA086BB5ADC2240F64887B19FE34A40B8D367F6E1DB2240650EA66B95E34A402234C0A59DDB224027E586A4A8E34A40","110000","substation","distribution","w44822889","http://www.osm.org/way/44822889","50","Umspannwerk Glückstadt","STUW42750","EON_Netz","no","1","25122"
"2375","7.20858498241176","51.5611259638209","0101000020E6100000BB94374D97D51C400CC6BFF9D2C74940","0103000020E6100000010000000B00000044CAF33E19D51C40BC383844D6C7494099CFB9AAC1D51C4000202212D8C749405820D949BFD51C40D36C5C73D9C749400193A4A8E2D51C40E64D71BCD9C74940D1E21864F4D51C404BE15ECCD9C749403AF4B01007D61C40A464A5C1D0C74940D88BE37734D51C404427210ACBC749403245707132D51C40412EB81BCCC749408C78F5034AD51C4078919577CEC74940E47F15D046D51C408FEA945AD0C7494044CAF33E19D51C40BC383844D6C74940","110000","station","NA","w44849392","http://www.osm.org/way/44849392","50","Station Recklinghausen","NA","RWE","no","1","27658"
"2073","7.56972960748202","49.4192091638698","0101000020E6100000F4CABE3267471E408C8058A5A8B54840","0103000020E6100000010000000A00000040E81832D6461E4030DD361AA0B54840B88923B8EB461E40F9BABAF5AEB54840A925FCC810471E4004450713B0B54840448C299FAF471E402184F263B4B54840EF62B47CE2471E4079A3BCE5B5B5484044111EB2DE471E40126FD567B0B5484033C42855D2471E40F3396B7F9EB54840423E6F82C4471E40BC0FB63E9EB548403807CD1BB5471E40C675E2D19DB5484040E81832D6461E4030DD361AA0B54840","110000","substation","distribution","w44884223","http://www.osm.org/way/44884223","NA","NA","NA","Pfalzwerke","no","2","25123"
"2888","8.38522972551732","52.0295590063873","0101000020E61000007F16A1D43CC520402BDEEA96C8034A40","0103000020E610000001000000050000005DCBACE2E6C42040ACDA06C7CB034A40368E12A16AC52040BC087F71D4034A401F896E4094C520400C3AEE1AC6034A402B3140DC0FC520401E642855BC034A405DCBACE2E6C42040ACDA06C7CB034A40","110000","substation","NA","w44957221","http://www.osm.org/way/44957221","50","NA","NA","Technische Werke Osning","no","1","28245"
"990","8.66466696704887","48.882924253271","0101000020E6100000B0698C3A4F542140735274A903714840","0103000020E61000000100000005000000E6A50FF93C54214000C5753F0571484018DB9CBE535421403D947BF906714840B4D93C7C615421407B2FC3130271484082A4AFB64A542140C62D3E5900714840E6A50FF93C54214000C5753F05714840","110000","substation","NA","w44991615","http://www.osm.org/way/44991615","NA","NA","NA","Stadtwerke Pforzheim","no","2","25124"
"620","11.6033322606999","48.2465929400104","0101000020E6100000D1A750F7E73427407962825B901F4840","0103000020E61000000100000008000000926644D69034274024F87F778A1F48407403C8CAA1342740844E8E8F981F48407A45593DCD34274028FD800B991F4840CE728F8B223527402FFC0B8D981F4840F3F059573A3527408F953C37981F4840C32AAFD434352740ECE30924931F4840333165E3243527402FFD1CBD851F4840926644D69034274024F87F778A1F4840","110000","substation","distribution","w45038813","http://www.osm.org/way/45038813","NA","Umspannwerk Hochbrück","NA","EON_Netz","no","1","25125"
"3572","9.63256465639322","48.7804826062811","0101000020E6100000F3A0BF83DF4323407E89A2DAE6634840","0103000020E6100000010000000600000001D0BEB99A4323404B3C08DAE76348400C43B0BC0C44234063034997EF634840EFEA49072644234010EF77A2E5634840D25199EBB04323405158C56BDE6348408460E6F1A3432340AA939C74E263484001D0BEB99A4323404B3C08DAE7634840","110000","substation","NA","w45144878","http://www.osm.org/way/45144878","NA","EnBW Umspannwerk Waldhausen","NA","EnBW","no","2","25126"
"991","8.41734534920055","49.4582807140497","0101000020E610000078E8234AAED52040969D43F1A8BA4840","0103000020E610000001000000070000007D904C2844D52040477010CCA2BA4840F8D79A319BD52040EB0F66B0BDBA484065258FE809D620407BAEB4ADB3BA484023EB917A02D62040E326FE8EB1BA48408D2E909D19D62040D0BA666AAFBA4840DE8A5740B6D52040C38DE59192BA48407D904C2844D52040477010CCA2BA4840","110000","substation","NA","w45150187","http://www.osm.org/way/45150187","NA","TWL Umspannwerk Mundenheim","NA","TWL","no","2","25127"
"3091","10.501249604169","51.6462151610536","0101000020E6100000D113C2C9A3002540C873AB2DB7D24940","0103000020E6100000010000000B000000E486E38E520025403BCF7CA8B5D2494056AEDB9F5B00254027B0A5BCBBD24940ECD397C57F002540E7F3AC2FBCD249403FC444D9CE0025402FBA2862BAD24940499727C1CE002540296F49F7B6D24940DD20A365020125402B7963E7B6D24940595E0849FB0025401EC3EE79B2D2494029E1023DC2002540D17FF710B3D2494060A7E177AD002540567A633DB3D249400AE3657293002540192A52E4B3D24940E486E38E520025403BCF7CA8B5D24940","110000","substation","distribution","w45193826","http://www.osm.org/way/45193826","50","Bad Lauterberg","NA","Harz Energie GmbH & Co. KG","no","1","25128"
"2376","6.83250365119435","51.2990494725065","0101000020E6100000ACB84ED67B541B409626CC4047A64940","0103000020E61000000100000006000000773E3C0235541B40F64F622F4BA64940C6A9DA2662541B405F383EFB4CA64940E62C86E0B2541B40704E82534FA64940601C31A7C0541B40C99C1C5F41A64940F9F5B35A3A541B408D1665C740A64940773E3C0235541B40F64F622F4BA64940","110000","station","NA","w45392690","http://www.osm.org/way/45392690","NA","Station Ratingen","NA","RWE","no","1","25130"
"2694","13.9440680400684","50.9809881607454","0101000020E6100000DB95DAE25CE32B400E152205917D4940","0103000020E6100000010000000E000000BBCFA3DE06E32B40475ECB1C907D4940BA7BE81132E32B40BC05A9729A7D494036332CB251E32B40D4203F09977D494016C58CE260E32B4011BA5B9D9A7D4940A0C3AA53B0E32B40942614AA927D4940CBF916B598E32B407EA7FC4E8D7D4940B0C81AFCA0E32B4068A47E798C7D49406C78E4738FE32B40301936F7877D494082AFE1DC70E32B40CEDD5EDA8A7D4940B6A70CB26DE32B403A4547198A7D494058A6E02761E32B4042AC0800877D4940576F7FE730E32B408AAA4AD68B7D4940D0593C520CE32B40510E43928F7D4940BBCFA3DE06E32B40475ECB1C907D4940","110000","substation","distribution","w45490898","http://www.osm.org/way/45490898","50","Umspannwerk Pirna-Copitz Steinhügelweg","NA","NA","no","1","28272"
"2695","13.6509173487587","51.1044828419422","0101000020E6100000A2A2EA09454D2B4041919AB15F8D4940","0103000020E6100000010000000F0000002AAC3CC2FD4C2B4042F9D0195C8D4940746059130B4D2B40F065CEFD608D49402B69B2D70D4D2B4020A70B02628D4940E0A364A41B4D2B40F38A7F26618D49403A41B7D3254D2B40A6FF65AB648D4940D918214D2A4D2B40E8205016668D4940F6380600304D2B401CA9592F688D4940DE0717B5314D2B400E67672E688D4940349A39B2404D2B406FB17724688D49409247B7DD714D2B4031459100658D4940B7458860864D2B40FA9318B1638D4940DCB34E7A634D2B403D6FF4EC568D49405BBF67C34A4D2B40969818AC588D4940CCF2887E134D2B4044C624905A8D49402AAC3CC2FD4C2B4042F9D0195C8D4940","110000","substation","distribution","w45493035","http://www.osm.org/way/45493035","50","Umspannwerk Radebeul","NA","ENSO","no","1","25131"
"129","13.3092068617361","52.5228272128984","0101000020E6100000E6B59D5C509E2A40C06D8A00EC424A40","0103000020E6100000010000000900000044294383079E2A4086215089EA424A409C09132F089E2A404FCF90EBEF424A4073E3B7ED539E2A408BD140B2EF424A401DB5546F549E2A404A3381C3F3424A40611BAA357D9E2A40EF683EA5F3424A40B10154477B9E2A403D1BEE45E4424A40EC587789419E2A4019880771E4424A40FB1A5D47429E2A40929FD65CEA424A4044294383079E2A4086215089EA424A40","110000","substation","NA","w45668066","http://www.osm.org/way/45668066","50","Umspannwerk Charlottenburg","NA","Vattenfall Europe AG","no","1","27621"
"1112","6.46405769934643","51.8371418422623","0101000020E6100000809908F131DB1940A350C17627EB4940","0103000020E61000000100000005000000F5AD31E0C9DA19404D5C1D0E27EB49408EDDF0073FDB194086BF173B2FEB4940D048342A9ADB194095E24E9428EB49407816E93526DB19402A5DA75A1FEB4940F5AD31E0C9DA19404D5C1D0E27EB4940","110000","substation","distribution","w45670196","http://www.osm.org/way/45670196","NA","Station Isselburg","NA","RWE","no","2","28356"
"992","8.26698444746728","50.0352815418355","0101000020E610000040D37C2FB2882040012B061B84044940","0103000020E6100000010000000B000000D16F64F969882040A52E335E7E044940310CBEB0AF8820408E174D0F92044940E9355977CB882040B491A14C8F044940556E4EB2D38820402DCC0C7B8E044940214FD3BCDA8820408EDD00E58D04494080DB1B54EC882040ACCADA6E8C044940D041CC1CE7882040EA736A2A8804494027702F9BE688204085B111128504494049A66744E98820406B6390D282044940A8704C6AB8882040CC191EBE76044940D16F64F969882040A52E335E7E044940","110000","station","NA","w45726822","http://www.osm.org/way/45726822","NA","NA","NA","Kraftwerk Mainz","no","2","25132"
"621","12.1564330869116","48.8250731774115","0101000020E6100000799860FF17502840FFE474FF9B694840","0103000020E61000000100000006000000694A6CE1D24F28409A218E499569484009A2DC11D44F28403B5AC2AE966948402369FEBFDF4F2840496CFE47A469484014DD59805E502840485D44A6A26948407B102DA74E5028402E1A52A893694840694A6CE1D24F28409A218E4995694840","110000","substation","NA","w46263809","http://www.osm.org/way/46263809","NA","Umspannwerk Schierling","NA","E.ON Netz GmbH","no","1","27895"
"130","13.3578469888106","52.5438717349662","0101000020E6100000D9D373B837B72A400673C9969D454A40","0103000020E610000001000000090000000A89702808B72A4044D12CB59F454A40E7E85D7419B72A40B2C27B8DA0454A40446A834729B72A40888A48ADA1454A40CEB1462F45B72A409BE0B51AA4454A403EEF50106CB72A4085E84BFA9C454A40E683645766B72A4084C4AC6A9B454A4028335F945BB72A405E8B3BDB9A454A40FDE7D9DA19B72A40F701FF6E97454A400A89702808B72A4044D12CB59F454A40","110000","substation","transmission","w46337807","http://www.osm.org/way/46337807","50","Umspannwerk Wedding","NA","Vattenfall Europe AG","no","1","25133"
"131","13.3607084649157","52.5666441737921","0101000020E61000000E68A8C7AEB82A40F773D9CB87484A40","0103000020E61000000100000006000000810AB46D6DB82A40B7451EB98F484A40C67B1F8A9EB82A406668ECB192484A40950803A4C3B82A40AE06681595484A40363E1E7EF4B82A4082713E837F484A40129A235491B82A409D13637F7B484A40810AB46D6DB82A40B7451EB98F484A40","110000","substation","distribution","w46337809","http://www.osm.org/way/46337809","50","Umspannwerk Schäfersee","NA","Vattenfall Europe AG","no","1","25135"
